Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,description,email,profile_image,friends_count,followers_count,real_name,location,modularity_class,weighted indegree,weighted outdegree,Weighted Degree
@chicagotribune,@chicagotribune,"<[2017-11-27T22:56:21.865Z, 2017-11-27T22:57:14.545Z]>",User,,,,,,,Sat Jul 07 15:10:07 IST 2007,en,"Chicago Tribune news, features and so much more live from our newsroom. A part of your life since 1847.",,http://pbs.twimg.com/profile_images/497063779952099328/kwXnsWCE_bigger.jpeg,381,991152,Chicago Tribune,"Chicago, IL",70,2,1,3
http://pbs.twimg.com/media/DPrIknxWsAYeO3a.jpg,http://pbs.twimg.com/media/DPrIknxWsAYeO3a.jpg,"<[2017-11-27T22:56:21.865Z, 2017-11-27T22:57:14.545Z]>",Media,,,,,,,,,,,,,,,,70,1,0,1
http://pbs.twimg.com/media/DPrIma_W0AEvJPw.jpg,http://pbs.twimg.com/media/DPrIma_W0AEvJPw.jpg,"<[2017-11-27T22:56:21.865Z, 2017-11-27T22:57:14.545Z]>",Media,,,,,,,,,,,,,,,,70,1,0,1
935281167229599744,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:56:21.903Z]>,Tweet,,,,,,,Mon Nov 27 22:56:21 GMT 2017,en,,,,,,,,1,1,0,1
@leena824,@leena824,<[2017-11-27T22:56:21.903Z]>,User,,,,,,,Sat Jun 29 21:57:25 IST 2013,en,,,http://pbs.twimg.com/profile_images/923071342101938176/kle8vKLk_bigger.jpg,166,80,Kathleen Matthews,,1,0,3,3
935281167888248832,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:56:21.975Z]>,Tweet,,,,,,,Mon Nov 27 22:56:21 GMT 2017,en,,,,,,,,1,1,0,1
@zlobasso,@zlobasso,<[2017-11-27T22:56:21.975Z]>,User,,,,,,,Wed Jul 07 14:27:53 IST 2010,en,PHS '17 ODU '21 ⚽️,,http://pbs.twimg.com/profile_images/586340592629768193/lCyZ79H9_bigger.jpg,376,353,LoBassoRaptor,Keystone State,1,0,3,3
935281167997325313,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:56:22.009Z]>,Tweet,,,,,,,Mon Nov 27 22:56:21 GMT 2017,en,,,,,,,,1,1,0,1
@tx_chik,@tx_chik,<[2017-11-27T22:56:22.009Z]>,User,,,,,,,Wed Feb 01 22:38:44 GMT 2012,en,,,http://pbs.twimg.com/profile_images/598730350538293248/r7gQzeKk_bigger.jpg,1008,261,Me,"DALLAS, TX",1,0,3,3
935281168731254785,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:56:22.248Z]>,Tweet,,,,,,,Mon Nov 27 22:56:21 GMT 2017,en,,,,,,,,1,1,0,1
@rachelsharris,@rachelsharris,<[2017-11-27T22:56:22.248Z]>,User,,,,,,,Fri Feb 18 22:31:30 GMT 2011,en,environmental scientist | executive staff @msvotes | @CentreC grad,,http://pbs.twimg.com/profile_images/928439475637833729/H0gEctGA_bigger.jpg,336,473,Rachel Harris,"Jackson, MS",1,0,3,3
935281169431633920,"RT @ChrisJack_Getty: It’s official! @clarencehouse announces that Prince Harry and Meghan Markle are engaged! Serious exciting news! Con… ",<[2017-11-27T22:56:22.556Z]>,Tweet,,,,,,,Mon Nov 27 22:56:22 GMT 2017,en,,,,,,,,92,1,0,1
935086905133359105,It’s official! @clarencehouse announces that Prince Harry and Meghan Markle are engaged! Serious exciting news! Congrats to the both of them! #meghanmarkle #princeharry @gettyimages #princeharrymeghanmarkle @KensingtonRoyal #princeharryengaged https://t.co/v1QyOUgXcR,<[2017-11-27T22:56:22.556Z]>,Tweet,,,United Kingdom,city,"Wandsworth, London",Wandsworth,Mon Nov 27 10:04:25 GMT 2017,en,,,,,,,,92,2,7,9
@chrisjack_getty,@chrisjack_getty,<[2017-11-27T22:56:22.556Z]>,User,,,,,,,Tue Feb 16 15:46:24 GMT 2010,en,Getty Images Award Winning Royal Photographer |Royal Photographer of the Year | Views are my own,,http://pbs.twimg.com/profile_images/707960716666511361/UemAgDfe_bigger.jpg,1473,83872,Chris Jackson,"London and around the World ",92,1,1,2
"#princeharrymeghanmarkle","#princeharrymeghanmarkle",<[2017-11-27T22:56:22.556Z]>,Hashtag,,,,,,,,,,,,,,,,92,1,0,1
"#princeharryengaged","#princeharryengaged",<[2017-11-27T22:56:22.556Z]>,Hashtag,,,,,,,,,,,,,,,,92,1,0,1
http://pbs.twimg.com/media/DPoYkuGX0AABThM.jpg,http://pbs.twimg.com/media/DPoYkuGX0AABThM.jpg,<[2017-11-27T22:56:22.556Z]>,Media,,,,,,,,,,,,,,,,92,1,0,1
http://pbs.twimg.com/media/DPoYkuDWAAAjQIU.jpg,http://pbs.twimg.com/media/DPoYkuDWAAAjQIU.jpg,<[2017-11-27T22:56:22.556Z]>,Media,,,,,,,,,,,,,,,,92,1,0,1
http://pbs.twimg.com/media/DPoYkuFXcAA4PSr.jpg,http://pbs.twimg.com/media/DPoYkuFXcAA4PSr.jpg,<[2017-11-27T22:56:22.556Z]>,Media,,,,,,,,,,,,,,,,92,1,0,1
935281169968631808,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:56:22.557Z]>,Tweet,,,,,,,Mon Nov 27 22:56:22 GMT 2017,en,,,,,,,,1,1,0,1
@luciaquesadilla,@luciaquesadilla,<[2017-11-27T22:56:22.557Z]>,User,,,,,,,Thu Jul 05 23:20:32 IST 2012,en,Pura Vida,,http://pbs.twimg.com/profile_images/889902210800386048/-NkCPiU6_bigger.jpg,823,826,Lucía Quesada Nylen,,1,0,3,3
935281170014724102,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:56:22.558Z]>,Tweet,,,,,,,Mon Nov 27 22:56:22 GMT 2017,en,,,,,,,,35,1,1,2
@mattydtde,@mattydtde,<[2017-11-27T22:56:22.558Z]>,User,,,,,,,Tue Jun 02 22:05:18 IST 2009,en,"Instagram-Mattdempo                                       Snapchat-mattdempsey96                                                      DCU MInT Student
KingKunta",,http://pbs.twimg.com/profile_images/920009628267827206/r04edrae_bigger.jpg,219,205,Matt Dempsey,Ballymun ❤️,35,0,5,5
935281171033882625,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:56:22.862Z]>,Tweet,,,,,,,Mon Nov 27 22:56:22 GMT 2017,en,,,,,,,,35,1,1,2
@kieran__young,@kieran__young,<[2017-11-27T22:56:22.862Z]>,User,,,,,,,Mon Oct 25 13:12:37 IST 2010,en,,,http://pbs.twimg.com/profile_images/913821455653228546/do4cxvLh_bigger.jpg,288,532,Kieran,United Kingdom,35,0,5,5
935281170962632704,Who Is Meghan Markle? 6 Things To Know About The Princess-To-Be https://t.co/eov1tdzTYZ https://t.co/8CU5rYDhSJ,<[2017-11-27T22:56:23.172Z]>,Tweet,,,,,,,Mon Nov 27 22:56:22 GMT 2017,en,,,,,,,,71,1,2,3
https://lonelyblogging.com/who-is-meghan-markle-6-things-to-know-about-the-princess-to-be-2/,https://lonelyblogging.com/who-is-meghan-markle-6-things-to-know-about-the-princess-to-be-2/,<[2017-11-27T22:56:23.172Z]>,Link,,,,,,,,,,,,,,,,71,1,0,1
http://pbs.twimg.com/media/DPrJRHIU8AE42L9.jpg,http://pbs.twimg.com/media/DPrJRHIU8AE42L9.jpg,<[2017-11-27T22:56:23.172Z]>,Media,,,,,,,,,,,,,,,,71,1,0,1
935281172820779008,RT @simonblackwell: It's difficult to say 'Harry to marry Meghan Markle' without either sounding drunk or like you're eating a hot chip.,<[2017-11-27T22:56:23.174Z]>,Tweet,,,,,,,Mon Nov 27 22:56:22 GMT 2017,en,,,,,,,,72,1,0,1
@chris_theis,@chris_theis,<[2017-11-27T22:56:23.174Z]>,User,,,,,,,Thu Jan 29 08:53:10 GMT 2009,en,Busy.,,http://pbs.twimg.com/profile_images/1321058296/P5113718_bigger.jpg,196,27,Chris Theis,UK,72,0,3,3
935152065730482177,It's difficult to say 'Harry to marry Meghan Markle' without either sounding drunk or like you're eating a hot chip.,<[2017-11-27T22:56:23.174Z]>,Tweet,,,,,,,Mon Nov 27 14:23:21 GMT 2017,en,,,,,,,,72,2,0,2
@simonblackwell,@simonblackwell,<[2017-11-27T22:56:23.174Z]>,User,,,,,,,Tue Feb 03 15:55:09 GMT 2009,en,"Comedy writer and producer: Back, Veep, The Thick Of It, In The Loop, Peep Show, Four Lions, Trying Again, The Old Guys. (Agents: PBJ and CAA.)",,http://pbs.twimg.com/profile_images/891437979637616641/2zMtvdZW_bigger.jpg,1994,104054,Simon Blackwell,"Kingham, Oxfordshire",72,1,1,2
935281173881872385,"RT @HISTORY: Want some #RoyalEngagement history?  Henry VIII beheaded one of Meghan Markle's ancestors.… ",<[2017-11-27T22:56:23.477Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,en,,,,,,,,46,1,1,2
935237634150027265,Want some #RoyalEngagement history?  Henry VIII beheaded one of Meghan Markle's ancestors. #mightmakefamilyreunionsawkward https://t.co/T9paGdORxc https://t.co/Aj2Pxf9BzH,<[2017-11-27T22:56:23.478Z]>,Tweet,,,,,,,Mon Nov 27 20:03:22 GMT 2017,en,,,,,,,,46,2,4,6
@history,@history,<[2017-11-27T22:56:23.478Z]>,User,,,,,,,Tue Mar 03 22:31:27 GMT 2009,en,Official HISTORY® Twitter. The leading destination for award-winning original series and specials.,,http://pbs.twimg.com/profile_images/930883640774610944/rXdn8pR-_bigger.jpg,16720,1871769,HISTORY,New York City,46,1,1,2
"#mightmakefamilyreunionsawkward","#mightmakefamilyreunionsawkward",<[2017-11-27T22:56:23.478Z]>,Hashtag,,,,,,,,,,,,,,,,46,1,0,1
http://histv.co/2iaLcSb,http://histv.co/2iaLcSb,<[2017-11-27T22:56:23.478Z]>,Link,,,,,,,,,,,,,,,,46,1,0,1
http://pbs.twimg.com/media/DPqhq7OW4AY1oq-.jpg,http://pbs.twimg.com/media/DPqhq7OW4AY1oq-.jpg,<[2017-11-27T22:56:23.478Z]>,Media,,,,,,,,,,,,,,,,46,1,0,1
935281175031177218,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:56:23.782Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,en,,,,,,,,1,1,0,1
@cynthiagrluna,@cynthiagrluna,<[2017-11-27T22:56:23.782Z]>,User,,,,,,,Sun May 17 04:46:44 IST 2009,en,They tried to bury us but they didn't know we were seeds. 🌱,,http://pbs.twimg.com/profile_images/935021824840216582/XMPpmo_B_bigger.jpg,304,446,cyn,"Tyler, TX",1,0,3,3
935281175521722370,RT @KensingtonRoyal: The Prince of Wales has announced the engagement of Prince Harry and Ms. Meghan Markle. https://t.co/rtlAnFCWTf,<[2017-11-27T22:56:23.832Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,en,,,,,,,,35,1,1,2
@nikaabodden,@nikaabodden,<[2017-11-27T22:56:23.832Z]>,User,,,,,,,Sat Aug 14 05:26:07 IST 2010,en,thick thighs & thin patience 🙄,,http://pbs.twimg.com/profile_images/927320587684364289/Swy1Ns5H_bigger.jpg,143,198,nikaabodden,"Toronto, Ontario",35,0,3,3
935281175194607616,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:56:23.855Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,en,,,,,,,,35,1,1,2
@amar_ryan,@amar_ryan,<[2017-11-27T22:56:23.855Z]>,User,,,,,,,Sun Jun 30 07:52:33 IST 2013,en,Addicted to sports and Noodles! I've been called 'Waffles' before. aspiring sports journalist. Everyone deserves a surprise. I love her,,http://pbs.twimg.com/profile_images/752407366486794240/-OC47C8G_bigger.jpg,296,217,Amar Ryan Bains,"- Canucks, Whitecaps, Bayern",35,0,5,5
935281175840555009,RT @KensingtonRoyal: The Prince of Wales has announced the engagement of Prince Harry and Ms. Meghan Markle. https://t.co/rtlAnFCWTf,<[2017-11-27T22:56:23.886Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,en,,,,,,,,35,1,1,2
@oreocrumblez,@oreocrumblez,<[2017-11-27T22:56:23.886Z]>,User,,,,,,,Mon Sep 05 01:26:52 IST 2016,en,,,http://pbs.twimg.com/profile_images/932720464824213504/X6Y1SQTj_bigger.jpg,287,549,BonnieBombshellStan,,35,0,3,3
935281176259985409,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:56:23.979Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,en,,,,,,,,1,1,0,1
@byunxchae,@byunxchae,<[2017-11-27T22:56:23.979Z]>,User,,,,,,,Sun Feb 17 21:11:25 GMT 2013,en,[#민혁]: hello i’m minhyuk how’s the weather outside it’s sunny i’m done || tropical night 2:33-2:46 🌴🌃,,http://pbs.twimg.com/profile_images/934516550140391424/bfrFgT1N_bigger.jpg,712,1607,changkyun’s mikaela™ | CHANYEOL DAY,♡ 160221 ♡ 170714 ♡ #BLM ♡,1,0,3,3
935281175819620352,WATCH: Prince Harry and American actress Meghan Markle are engaged and plan to wed in the spring. Read more: https://t.co/93Fyof0Wi6 https://t.co/9obhC7OcXP,<[2017-11-27T22:56:23.982Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,en,,,,,,,,107,1,2,3
@sorgitzak,@sorgitzak,<[2017-11-27T22:56:23.982Z]>,User,,,,,,,Fri Jun 26 21:15:06 IST 2009,en,,,http://pbs.twimg.com/profile_images/284404970/sorgitzak_bigger.JPG,1307,689,Sorgitza,Brasil,107,0,1,1
935281175907708928,RT @AbiWilks: The Church of England was literally established to allow a royal to get divorced https://t.co/4R3ksgFr4P,<[2017-11-27T22:56:23.987Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,en,,,,,,,,88,1,1,2
@sanzfatima,@sanzfatima,<[2017-11-27T22:56:23.987Z]>,User,,,,,,,Wed Aug 03 01:00:03 IST 2011,en,Twelver💫 | food & travel lover. #WatfordFC,,http://pbs.twimg.com/profile_images/919345144486391808/LIUv1nGa_bigger.jpg,307,807,Sana,,88,0,5,5
935113081558065153,The Church of England was literally established to allow a royal to get divorced https://t.co/4R3ksgFr4P,"<[2017-11-27T22:56:23.987Z, 2017-11-27T22:57:23.770Z]>",Tweet,,,,,,,Mon Nov 27 11:48:26 GMT 2017,en,,,,,,,,88,3,1,4
@abiwilks,@abiwilks,"<[2017-11-27T22:56:23.987Z, 2017-11-27T22:57:23.770Z]>",User,,,,,,,Sun Jul 28 20:10:05 IST 2013,en-gb,Journalist/commentator | Email usually a better method of contact than tweeting: abi.wilkinson@gmail.com,,http://pbs.twimg.com/profile_images/930489144480030720/uzMFn2t3_bigger.jpg,3556,59482,Abi Wilkinson,London via Sheffield,88,2,3,5
935281176125812736,"Fotos | La sexy Meghan Markle, nueva prometida del Príncipe Harry.
https://t.co/vJYX9ARL5p https://t.co/tAUN79D4Ee",<[2017-11-27T22:56:24.298Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,es,,,,,,,,73,1,2,3
@elheraldo_mx,@elheraldo_mx,<[2017-11-27T22:56:24.298Z]>,User,,,,,,,Wed Mar 29 02:38:18 IST 2017,es,"El Heraldo de México, el diario que #piensajoven, ahora disponible en versión online e impresa.",,http://pbs.twimg.com/profile_images/913914593734402049/9O2JKgws_bigger.jpg,550,86994,El Heraldo de México,,73,0,1,1
http://bit.ly/2i9gAAF,http://bit.ly/2i9gAAF,<[2017-11-27T22:56:24.298Z]>,Link,,,,,,,,,,,,,,,,73,1,0,1
http://pbs.twimg.com/tweet_video_thumb/DPrJQNZVAAAOpcH.jpg,http://pbs.twimg.com/tweet_video_thumb/DPrJQNZVAAAOpcH.jpg,<[2017-11-27T22:56:24.298Z]>,Media,,,,,,,,,,,,,,,,73,1,0,1
935281177497358338,"RT @lopezgovlaw: #News ""Meghan Markle's royal fashion evolution"" via #FOXNEWS | https://t.co/0motZ511tZ https://t.co/KwIq2h0w5Y",<[2017-11-27T22:56:24.300Z]>,Tweet,,,,,,,Mon Nov 27 22:56:24 GMT 2017,en,,,,,,,,119,1,4,5
@surveysunday,@surveysunday,"<[2017-11-27T22:56:24.300Z, 2017-11-27T22:56:45.916Z]>",User,,,,,,,Sun Jan 22 22:10:21 GMT 2017,en,"The weekly #SurveySunday is an unscientific measure of the opinions & attitudes of #Miami community leaders, by @LopezGovLaw via email, #Facebook, & #Twitter.",,http://pbs.twimg.com/profile_images/823540107051470848/H_T9Fdk__bigger.jpg,43,629,Survey Sunday,Miami,119,0,5,5
http://ift.tt/2AD88kY,http://ift.tt/2AD88kY,<[2017-11-27T22:56:24.300Z]>,Link,,,,,,,,,,,,,,,,119,2,0,2
http://pbs.twimg.com/media/DPrH3H_X0AA-pl6.jpg,http://pbs.twimg.com/media/DPrH3H_X0AA-pl6.jpg,<[2017-11-27T22:56:24.300Z]>,Media,,,,,,,,,,,,,,,,119,2,0,2
935279623939731459,"#News ""Meghan Markle's royal fashion evolution"" via #FOXNEWS | https://t.co/0motZ511tZ https://t.co/KwIq2h0w5Y",<[2017-11-27T22:56:24.300Z]>,Tweet,,,,,,,Mon Nov 27 22:50:13 GMT 2017,en,,,,,,,,119,2,4,6
@lopezgovlaw,@lopezgovlaw,"<[2017-11-27T22:56:24.300Z, 2017-11-27T22:56:45.916Z]>",User,,,,,,,Thu Nov 26 03:42:10 GMT 2009,en,Gov't Affairs Attorney | TV & Radio Analyst | Board: @AmericanCancer + @ACSCAN + @SFLRedCross + @BGCMia | Sponsor: @MiamiGives + @SurveySunday + @DailyPsalms365,,http://pbs.twimg.com/profile_images/612000460342448128/Xgz6KteQ_bigger.jpg,1679,7408,Jorge Luis Lopez Esq,"Miami, Florida",119,1,2,3
935281176872337408,"@laurenk_gill Excellent article on Meghan Markle tyvm, however when they make a movie about her life, guess a white girl will play in that role too. History again will be white washed",<[2017-11-27T22:56:24.397Z]>,Tweet,,,,,,,Mon Nov 27 22:56:23 GMT 2017,en,,,,,,,,74,1,0,1
@rbaadqir,@rbaadqir,<[2017-11-27T22:56:24.397Z]>,User,,,,,,,Fri Jun 26 20:25:15 IST 2009,en,"Founder and Consultant, Writer, Univ.Lecturer and Public Speaker for Center Pointe Consulting...Cross cultures makes the world better...",,http://pbs.twimg.com/profile_images/2422148513/pzfxxkowh5lxu6o0v7yj_bigger.jpeg,411,72,Rashad Baadqir,"Sacramento, California",74,0,1,1
935281179061882882,"RT @harrysmallwood1: Surely She means Prince Phillip? Be nice for the Queen and Prince Harry on their 70th wedding year. 
What a DUP dic… ",<[2017-11-27T22:56:24.710Z]>,Tweet,,,,,,,Mon Nov 27 22:56:24 GMT 2017,en,,,,,,,,75,1,0,1
@smilingvulture1,@smilingvulture1,<[2017-11-27T22:56:24.710Z]>,User,,,,,,,Thu May 28 15:10:35 IST 2009,en,,,http://pbs.twimg.com/profile_images/648959247116566528/lix03rUj_bigger.jpg,62,89,smiling vulture,Musselburgh/HorseRacing/,75,0,5,5
935256367736197120,"Surely She means Prince Phillip? Be nice for the Queen and Prince Harry on their 70th wedding year. 
What a DUP dick head! https://t.co/kP3jENSCWr",<[2017-11-27T22:56:24.710Z]>,Tweet,,,,,,,Mon Nov 27 21:17:48 GMT 2017,en,,,,,,,,75,2,1,3
@harrysmallwood1,@harrysmallwood1,<[2017-11-27T22:56:24.710Z]>,User,,,,,,,Wed Jul 15 16:24:11 IST 2015,en-gb,"loves all forms of motor racing, Labour supporter and all things scientific, engineering and Space. Skint pensioner",,http://pbs.twimg.com/profile_images/780454449626042368/2Spqv4LB_bigger.jpg,3467,1578,Harry Smallwood,"Eastbourne, England",75,1,3,4
https://twitter.com/derryjournal/status/935112294924800002,https://twitter.com/derryjournal/status/935112294924800002,<[2017-11-27T22:56:24.710Z]>,Link,,,,,,,,,,,,,,,,75,1,0,1
935112294924800002,NEWS | Ooops... DUP leader Arlene Foster congratulates wrong prince on engagement to Meghan Markle. Read More: https://t.co/bdwaCgkxKX https://t.co/W65qbJsoZk,"<[2017-11-27T22:56:24.710Z, 2017-11-27T22:56:24.711Z]>",Tweet,,,,,,,Mon Nov 27 11:45:19 GMT 2017,en,,,,,,,,75,3,2,5
@derryjournal,@derryjournal,"<[2017-11-27T22:56:24.710Z, 2017-11-27T22:56:24.711Z]>",User,,,,,,,Tue Nov 18 13:18:51 GMT 2008,en,"Proudly serving Derry and the north west of Ireland, bringing you the best news, sport and entertainment news",,http://pbs.twimg.com/profile_images/1406357973/DJ_and_web_bigger.JPG,1722,21359,The Derry Journal,"Derry, Ireland",75,2,1,3
https://trib.al/xKChv43,https://trib.al/xKChv43,"<[2017-11-27T22:56:24.710Z, 2017-11-27T22:56:24.711Z]>",Link,,,,,,,,,,,,,,,,75,1,0,1
http://pbs.twimg.com/media/DPovrOYUQAAMOmm.jpg,http://pbs.twimg.com/media/DPovrOYUQAAMOmm.jpg,"<[2017-11-27T22:56:24.710Z, 2017-11-27T22:56:24.711Z]>",Media,,,,,,,,,,,,,,,,75,1,0,1
935281179372216320,RT @chairmann_: Tomorrow's Daily Mail headline: Prince Harry to marry grime influenced actress Meghan Markle.,<[2017-11-27T22:56:24.731Z]>,Tweet,,,,,,,Mon Nov 27 22:56:24 GMT 2017,en,,,,,,,,174,1,0,1
@queenjxsephine,@queenjxsephine,<[2017-11-27T22:56:24.731Z]>,User,,,,,,,Thu Dec 16 18:08:45 GMT 2010,en,Onika Tanya Maraj will forever have my heart. | psalm 46:5. ✨,,http://pbs.twimg.com/profile_images/928338803151994880/TY3yelBa_bigger.jpg,604,2221,Josėphine.,"London, UK | Nicki follows. ",174,0,3,3
935281179443453952,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:56:24.909Z]>,Tweet,,,,,,,Mon Nov 27 22:56:24 GMT 2017,en,,,,,,,,1,1,0,1
@abeedoreen,@abeedoreen,<[2017-11-27T22:56:24.909Z]>,User,,,,,,,Thu Aug 30 13:00:27 IST 2012,en,i like to take cute pics of my friends | ohs,,http://pbs.twimg.com/profile_images/935129393403277313/0UaMFk9y_bigger.jpg,426,750,abee🌻,GUAM,1,0,3,3
935281180320108544,"RT @KensingtonRoyal: Watch this interview with Prince Harry and Meghan Markle, filmed this afternoon at Kensington Palace, on the day an… ",<[2017-11-27T22:56:24.937Z]>,Tweet,,,,,,,Mon Nov 27 22:56:24 GMT 2017,en,,,,,,,,124,1,0,1
@suzannesvaha,@suzannesvaha,<[2017-11-27T22:56:24.937Z]>,User,,,,,,,Fri Oct 17 00:05:59 IST 2014,en,,,http://pbs.twimg.com/profile_images/522893914735652864/eTdoKMX6_bigger.jpeg,81,39,Suzanne Dianetti,,124,0,3,3
935235972329037825,"Watch this interview with Prince Harry and Meghan Markle, filmed this afternoon at Kensington Palace, on the day an announcement was made that they are engaged to be married. https://t.co/DKAO5j7t0D","<[2017-11-27T22:56:24.937Z, 2017-11-27T22:56:31.984Z, 2017-11-27T22:56:36.407Z, 2017-11-27T22:56:41.707Z, 2017-11-27T22:57:06.076Z, 2017-11-27T22:57:12.592Z, 2017-11-27T22:57:13.805Z, 2017-11-27T22:57:18.823Z, 2017-11-27T22:57:22.858Z]>",Tweet,,,,,,,Mon Nov 27 19:56:46 GMT 2017,en,,,,,,,,124,10,1,11
https://youtu.be/wGRL0O15xP4,https://youtu.be/wGRL0O15xP4,"<[2017-11-27T22:56:24.937Z, 2017-11-27T22:56:31.984Z, 2017-11-27T22:56:36.407Z, 2017-11-27T22:56:41.707Z, 2017-11-27T22:57:06.076Z, 2017-11-27T22:57:12.592Z, 2017-11-27T22:57:13.805Z, 2017-11-27T22:57:18.823Z, 2017-11-27T22:57:22.858Z]>",Link,,,,,,,,,,,,,,,,124,1,0,1
935281179581997056,Ugh. https://t.co/lCKDHL4u0B,<[2017-11-27T22:56:24.938Z]>,Tweet,,,,,,,Mon Nov 27 22:56:24 GMT 2017,und,,,,,,,,76,1,1,2
@litlife,@litlife,<[2017-11-27T22:56:24.938Z]>,User,,,,,,,Tue Feb 03 16:08:29 GMT 2009,en,I opt for peace but am always up for the fight.,,http://pbs.twimg.com/profile_images/899426960929161216/XfRNriuA_bigger.jpg,637,230,LitLife,60659,76,0,3,3
https://twitter.com/BritniDWrites/status/935204017356947456,https://twitter.com/BritniDWrites/status/935204017356947456,<[2017-11-27T22:56:24.938Z]>,Link,,,,,,,,,,,,,,,,76,1,0,1
935204017356947456,"For all the people pulling the ""But Meghan Markle is biracial card,"" the Daily Mail wrote a WHOLE article trying to paint her as being ""straight outta Compton"" because her (Black) mama lives in LA & her (Black) aunt lives in Inglewood. https://t.co/NfVLi4qPrb",<[2017-11-27T22:56:24.939Z]>,Tweet,,,,,,,Mon Nov 27 17:49:47 GMT 2017,en,,,,,,,,76,2,2,4
@britnidwrites,@britnidwrites,<[2017-11-27T22:56:24.939Z]>,User,,,,,,,Thu Dec 25 18:36:10 GMT 2008,en,"Storyteller http://bit.ly/BritniDBooks. Founder http://TheWritePitch.com. Badass. Bylines: Essence, Fusion, Teen Vogue, The Guardian, EBONY, The Washington Post",,http://pbs.twimg.com/profile_images/931016366127120384/-DR5tvDz_bigger.jpg,1041,18713,Britni Danielle,pasadena to medina,76,1,1,2
http://pbs.twimg.com/media/DPqDBV2VQAAuj-m.jpg,http://pbs.twimg.com/media/DPqDBV2VQAAuj-m.jpg,<[2017-11-27T22:56:24.939Z]>,Media,,,,,,,,,,,,,,,,76,1,0,1
http://pbs.twimg.com/media/DPqDBV4VQAAOS6a.jpg,http://pbs.twimg.com/media/DPqDBV4VQAAOS6a.jpg,<[2017-11-27T22:56:24.939Z]>,Media,,,,,,,,,,,,,,,,76,1,0,1
935281180294942720,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:56:24.987Z]>,Tweet,,,,,,,Mon Nov 27 22:56:24 GMT 2017,en,,,,,,,,35,1,1,2
